id_original,nombre_referencia,total_docs,toxicidad_genetica,carcinogenesis,disrupcion_endocrina,toxicidad_metabolica,microbiota_gut_health,barrera_hematoencefalica,inmunotoxicidad_alergia,inflamacion_cronica,potencial_bioactivo,evidencia_clinica_humana,estudios_mecanisticos
363,Propyl gallate,0,0,0,0,0,0,0,0,0,0,0,0
364,Magnesium hydroxide,2,0,0,0,0,0,0,0,0,0,0,0
365,Citric acid esters of mono- and diglycerides of fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
366,Ethanol,2,0,0,0,0,0,0,0,0,0,0,0
367,Gamme-tocopherol,2,0,0,0,0,0,0,0,0,0,0,0
368,Sodium bisulphite,2,0,0,0,0,0,0,0,0,0,0,0
369,Sunset yellow FCF,0,0,0,0,0,0,0,0,0,0,0,0
370,Glucose oxidase,2,0,0,0,0,0,0,0,0,0,0,0
371,Sodium malate,2,0,0,0,0,0,0,0,0,0,0,0
372,octafluorocyclobutane,2,0,0,0,0,0,0,0,0,0,0,0
373,Glycine and its sodium salt,2,0,0,0,0,0,0,0,0,0,0,0
374,Lutein,2,0,0,0,0,0,0,0,0,0,0,0
375,Sodium methyl p-hydroxybenzoate,2,0,0,0,0,0,0,0,0,0,0,0
376,Calcium Disulphite,0,0,0,0,0,0,0,0,0,0,0,0
377,Tagatose,2,0,0,0,0,0,0,0,0,0,0,0
378,Gum Guaicum,0,0,0,0,0,0,0,0,0,0,0,0
379,Paraffin wax,2,0,0,0,0,0,0,0,0,0,0,0
380,Magnesium carbonates,2,0,0,0,0,0,0,0,0,0,0,0
381,Choline salt,2,0,0,0,0,0,0,0,0,0,0,0
382,Calcium alginate,2,0,0,0,0,0,0,0,0,0,0,0
383,Tetrasodium diphosphate,2,0,0,0,0,0,0,0,0,0,0,0
384,Dodecyl gallate,0,0,0,0,0,0,0,0,0,0,0,0
385,Enzyme treated starch,0,0,0,0,0,0,0,0,0,0,0,0
386,Ponceau 4r,0,0,0,0,0,0,0,0,0,0,0,0
387,Monosodium glutamate,2,0,0,0,0,0,0,0,0,0,0,0
388,Caustic sulphite caramel,2,0,0,0,0,0,0,0,0,0,0,0
389,Calcium malate,2,0,0,0,0,0,0,0,0,0,0,0
390,Ethoxyquin,0,0,0,0,0,0,0,0,0,0,0,0
391,Sulphur dioxide,2,0,0,0,0,0,0,0,0,0,0,0
392,Calcium chloride,2,0,0,0,0,0,0,0,0,0,0,0
393,Erythorbic acid,2,0,0,0,0,0,0,0,0,0,0,0
394,E642,200000,0,0,0,0,0,0,0,0,0,0,0
395,Oxidised starch,2,0,0,0,0,0,0,0,0,0,0,0
396,Desconocido,2,0,0,0,0,0,0,0,0,0,0,0
397,Arabinogalactan,2,0,0,0,0,0,0,0,0,0,0,0
398,Allura red,2,0,0,0,0,0,0,0,0,0,0,0
399,Citranaxanthin,2,0,0,0,0,0,0,0,0,0,0,0
400,Magnesium lactate,2,0,0,0,0,0,0,0,0,0,0,0
401,Polyethylene glycol,2,0,0,0,0,0,0,0,0,0,0,0
402,D-sorbitol,2,0,0,0,0,0,0,0,0,0,0,0
403,Sodium tripolyphosphate,2,0,0,0,0,0,0,0,0,0,0,0
404,Potassium persulfate,2,0,0,0,0,0,0,0,0,0,0,0
405,Acetic acid esters of mono- and diglycerides of fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
406,Glycolipids,2,0,0,0,0,0,0,0,0,0,0,0
407,Mineral oil medium and low viscosity class III,2,0,0,0,0,0,0,0,0,0,0,0
408,Oxidised polyethylene wax,2,0,0,0,0,0,0,0,0,0,0,0
409,Sodium/potassium/calcium and magnesium salts of fatty acids,0,0,0,0,0,0,0,0,0,0,0,0
410,Fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
411,Polyoxyethylene sorbitan monooleate,2,0,0,0,0,0,0,0,0,0,0,0
412,Chlorine,2,0,0,0,0,0,0,0,0,0,0,0
413,Calcium acetate,0,0,0,0,0,0,0,0,0,0,0,0
414,Nitrogen,2,0,0,0,0,0,0,0,0,0,0,0
415,Riboflavin-5′-phosphate,2,0,0,0,0,0,0,0,0,0,0,0
416,Patent blue v,2,0,0,0,0,0,0,0,0,0,0,0
417,Calcium 5'-ribonucleotide,2,0,0,0,0,0,0,0,0,0,0,0
418,Ammonium hydrogen carbonate,2,0,0,0,0,0,0,0,0,0,0,0
419,Tricalcium phosphate,2,0,0,0,0,0,0,0,0,0,0,0
420,Sodium citrates,2,0,0,0,0,0,0,0,0,0,0,0
421,Nitrosyl chloride,2,0,0,0,0,0,0,0,0,0,0,0
422,Amidated pectin,2,0,0,0,0,0,0,0,0,0,0,0
423,Sodium aluminium silicate,2,0,0,0,0,0,0,0,0,0,0,0
424,Sodium sesquicarbonate,2,0,0,0,0,0,0,0,0,0,0,0
425,Sodium/potassium and calcium salts of fatty acids,0,0,0,0,0,0,0,0,0,0,0,0
426,Dicalcium diphosphate,2,0,0,0,0,0,0,0,0,0,0,0
427,Sodium formiate,0,0,0,0,0,0,0,0,0,0,0,0
428,l-cysteine,2,0,0,0,0,0,0,0,0,0,0,0
429,Ethulose,2,0,0,0,0,0,0,0,0,0,0,0
430,Sodium sulphate,2,0,0,0,0,0,0,0,0,0,0,0
431,Magnesium stearate,2,0,0,0,0,0,0,0,0,0,0,0
432,acid esters of mono- and diglycerides of fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
433,Aluminium silicate,0,0,0,0,0,0,0,0,0,0,0,0
434,Beta-cyclodextrine,2,0,0,0,0,0,0,0,0,0,0,0
435,Sodium propionate,0,0,0,0,0,0,0,0,0,0,0,0
436,Acid sodium aluminium phosphate,2,0,0,0,0,0,0,0,0,0,0,0
437,Konjac gum,2,0,0,0,0,0,0,0,0,0,0,0
438,Glucono-delta-lactone,0,0,0,0,0,0,0,0,0,0,0,0
439,Guanylic acid,0,0,0,0,0,0,0,0,0,0,0,0
440,Monomagnesium phosphate,2,0,0,0,0,0,0,0,0,0,0,0
441,Polyglycerol esters of fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
442,Thermally oxidised soya bean oil interacted with mono- and diglycerides of fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
443,Pentapotassium triphosphate,2,0,0,0,0,0,0,0,0,0,0,0
444,Distarch glycerol,2,0,0,0,0,0,0,0,0,0,0,0
445,Delphinidin,2,0,0,0,0,0,0,0,0,0,0,0
446,dipotassium dihydrogenpyrophosphate,2,0,0,0,0,0,0,0,0,0,0,0
447,Sucralose,2,0,0,0,0,0,0,0,0,0,0,0
448,Ethyl lauroyl arginate,2,0,0,0,0,0,0,0,0,0,0,0
449,Neotame,0,0,0,0,0,0,0,0,0,0,0,0
450,Rhodoxanthin,2,0,0,0,0,0,0,0,0,0,0,0
451,E450viii,2,0,0,0,0,0,0,0,0,0,0,0
452,Potassium chloride,2,0,0,0,0,0,0,0,0,0,0,0
453,Benzyl alcohol,2,0,0,0,0,0,0,0,0,0,0,0
454,Bakers yeast glycan,2,0,0,0,0,0,0,0,0,0,0,0
455,Cyclamic acid and its Na and Ca salts,2,0,0,0,0,0,0,0,0,0,0,0
456,Disodium diphosphate,2,0,0,0,0,0,0,0,0,0,0,0
457,Red 2G,0,0,0,0,0,0,0,0,0,0,0,0
458,Potassium ferrocyanide,2,0,0,0,0,0,0,0,0,0,0,0
459,Potassium sorbate,2,0,0,0,0,0,0,0,0,0,0,0
460,Polyoxyethylene sorbitan tristearate,2,0,0,0,0,0,0,0,0,0,0,0
461,Sodium dehydroacetate,2,0,0,0,0,0,0,0,0,0,0,0
462,Tylosin,2,0,0,0,0,0,0,0,0,0,0,0
463,ammonium lactate,0,0,0,0,0,0,0,0,0,0,0,0
464,Ammonium chloride,0,0,0,0,0,0,0,0,0,0,0,0
465,Locust bean gum,0,0,0,0,0,0,0,0,0,0,0,0
466,Zeaxanthin,2,0,0,0,0,0,0,0,0,0,0,0
467,Calcium polyphosphate,2,0,0,0,0,0,0,0,0,0,0,0
468,peptone,2,0,0,0,0,0,0,0,0,0,0,0
469,Calcium oxide,2,0,0,0,0,0,0,0,0,0,0,0
470,Xanthan gum,2,0,0,0,0,0,0,0,0,0,0,0
471,Delta-tocopherol,0,0,0,0,0,0,0,0,0,0,0,0
472,Potassium sulphates,2,0,0,0,0,0,0,0,0,0,0,0
473,Disodium phosphate,2,0,0,0,0,0,0,0,0,0,0,0
474,Petroleum wax,2,0,0,0,0,0,0,0,0,0,0,0
475,Quinoline yellow,2,0,0,0,0,0,0,0,0,0,0,0
476,Glucosylated steviol glycosides,2,0,0,0,0,0,0,0,0,0,0,0
477,Acesulfame k,2,0,0,0,0,0,0,0,0,0,0,0
478,Calcium diglutamate,2,0,0,0,0,0,0,0,0,0,0,0
479,Invertase,0,0,0,0,0,0,0,0,0,0,0,0
480,Methyl p-hydroxybenzoate,2,0,0,0,0,0,0,0,0,0,0,0
481,Sodium polyphosphate,2,0,0,0,0,0,0,0,0,0,0,0
482,Curdlan,2,0,0,0,0,0,0,0,0,0,0,0
483,Polyvinylpyrrolidone,2,0,0,0,0,0,0,0,0,0,0,0
484,Sodium hydroxide,2,0,0,0,0,0,0,0,0,0,0,0
485,Sorbic acid,0,0,0,0,0,0,0,0,0,0,0,0
486,Fatty acid esters of ascorbic acid,2,0,0,0,0,0,0,0,0,0,0,0
487,Calcium bromate,2,0,0,0,0,0,0,0,0,0,0,0
488,Guar gum,2,0,0,0,0,0,0,0,0,0,0,0
489,Powdered cellulose,2,0,0,0,0,0,0,0,0,0,0,0
490,Stannous chloride,0,0,0,0,0,0,0,0,0,0,0,0
491,Magnesium carbonate,2,0,0,0,0,0,0,0,0,0,0,0
492,Lactic acid,2,0,0,0,0,0,0,0,0,0,0,0
493,Benzole peroxide,0,0,0,0,0,0,0,0,0,0,0,0
494,Black 7984,2,0,0,0,0,0,0,0,0,0,0,0
495,Succistearin,2,0,0,0,0,0,0,0,0,0,0,0
496,Magnesium pyrophosphate,2,0,0,0,0,0,0,0,0,0,0,0
497,Silver,0,0,0,0,0,0,0,0,0,0,0,0
498,Plain caramel,2,0,0,0,0,0,0,0,0,0,0,0
499,Calcium malates,2,0,0,0,0,0,0,0,0,0,0,0
500,Brown ht,2,0,0,0,0,0,0,0,0,0,0,0
501,Xanthophylls,2,0,0,0,0,0,0,0,0,0,0,0
502,Adipic acid,0,0,0,0,0,0,0,0,0,0,0,0
503,Synthetic magnesium silicate,2,0,0,0,0,0,0,0,0,0,0,0
504,Hydroxypropyl cellulose,2,0,0,0,0,0,0,0,0,0,0,0
505,Thiabendazole,0,0,0,0,0,0,0,0,0,0,0,0
506,Monopotassium tartrate,2,0,0,0,0,0,0,0,0,0,0,0
507,Shellac,2,0,0,0,0,0,0,0,0,0,0,0
508,Caramel,2,0,0,0,0,0,0,0,0,0,0,0
509,Lycopene,0,0,0,0,0,0,0,0,0,0,0,0
510,Beta-carotene,2,0,0,0,0,0,0,0,0,0,0,0
511,Buffered vinegar,2,0,0,0,0,0,0,0,0,0,0,0
512,Lactylated fatty acid esters of glycerol and propane-1,2,0,0,0,0,0,0,0,0,0,0,0
513,ferrous hexacyanomanganate,2,0,0,0,0,0,0,0,0,0,0,0
514,calcium gluconate,2,0,0,0,0,0,0,0,0,0,0,0
515,Sodium malates,0,0,0,0,0,0,0,0,0,0,0,0
516,calcium glycerophosphate,2,0,0,0,0,0,0,0,0,0,0,0
517,Glycine,2,0,0,0,0,0,0,0,0,0,0,0
518,Flavoxanthin,2,0,0,0,0,0,0,0,0,0,0,0
519,Spermaceti,2,0,0,0,0,0,0,0,0,0,0,0
520,Sodium stearoyl-2-lactylate,2,0,0,0,0,0,0,0,0,0,0,0
521,Hydroxypropyl starch,0,0,0,0,0,0,0,0,0,0,0,0
522,E543 food additive,2,0,0,0,0,0,0,0,0,0,0,0
523,Propane-1‚2-diol alginate,2,0,0,0,0,0,0,0,0,0,0,0
524,Nitrogen,2,0,0,0,0,0,0,0,0,0,0,0
525,Ferrous carbonate,2,0,0,0,0,0,0,0,0,0,0,0
526,Tertiary-butylhydroquinone (tbhq),0,0,0,0,0,0,0,0,0,0,0,0
527,Brominated vegetable oil,2,0,0,0,0,0,0,0,0,0,0,0
528,Scarlet GN,2,0,0,0,0,0,0,0,0,0,0,0
529,Distarch phosphate,0,0,0,0,0,0,0,0,0,0,0,0
530,Copper complexes of chlorophylls and chlorophyllins,2,0,0,0,0,0,0,0,0,0,0,0
531,Trisodium citrate,2,0,0,0,0,0,0,0,0,0,0,0
532,Disodium guanylate,2,0,0,0,0,0,0,0,0,0,0,0
533,Isobutane,0,0,0,0,0,0,0,0,0,0,0,0
534,sodium lactate,2,0,0,0,0,0,0,0,0,0,0,0
535,petroleum jelly,2,0,0,0,0,0,0,0,0,0,0,0
536,Calcium phosphates,2,0,0,0,0,0,0,0,0,0,0,0
537,Sodium diacetate,2,0,0,0,0,0,0,0,0,0,0,0
538,Beta-carotene from blakeslea trispora,2,0,0,0,0,0,0,0,0,0,0,0
539,Azorubine,0,0,0,0,0,0,0,0,0,0,0,0
540,Benzoic acid,2,0,0,0,0,0,0,0,0,0,0,0
541,Exxx food additive,2,0,0,0,0,0,0,0,0,0,0,0
542,Guaiacum,2,0,0,0,0,0,0,0,0,0,0,0
543,Sodium carboxy methyl cellulose,0,0,0,0,0,0,0,0,0,0,0,0
544,Glycyrrhizin,2,0,0,0,0,0,0,0,0,0,0,0
545,Potassium alginate,2,0,0,0,0,0,0,0,0,0,0,0
546,Formic acid,2,0,0,0,0,0,0,0,0,0,0,0
547,Carbonates,2,0,0,0,0,0,0,0,0,0,0,0
548,Glyceryl triacetate,2,0,0,0,0,0,0,0,0,0,0,0
549,Lecithins,2,0,0,0,0,0,0,0,0,0,0,0
550,Black iron oxide,2,0,0,0,0,0,0,0,0,0,0,0
551,Beta-apo-8′-carotenal (c30),0,0,0,0,0,0,0,0,0,0,0,0
552,Malvidin,2,0,0,0,0,0,0,0,0,0,0,0
553,Mixed acetic and tartaric acid esters of mono- and diglycerides of fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
554,Sodium ethyl p-hydroxybenzoate,0,0,0,0,0,0,0,0,0,0,0,0
555,Monocalcium citrate,2,0,0,0,0,0,0,0,0,0,0,0
556,Polyvinylpolypyrrolidone,0,0,0,0,0,0,0,0,0,0,0,0
557,Cochineal,2,0,0,0,0,0,0,0,0,0,0,0
558,Potassium benzoate,0,0,0,0,0,0,0,0,0,0,0,0
559,Oat lecithin,2,0,0,0,0,0,0,0,0,0,0,0
560,Sodium carbonates,2,0,0,0,0,0,0,0,0,0,0,0
561,Sorbitan monostearate,0,0,0,0,0,0,0,0,0,0,0,0
562,Alginic acid,2,0,0,0,0,0,0,0,0,0,0,0
563,Magnesium sulphate,2,0,0,0,0,0,0,0,0,0,0,0
564,Butylated hydroxyanisole (bha),0,0,0,0,0,0,0,0,0,0,0,0
565,Methylphenylpolysiloxane,2,0,0,0,0,0,0,0,0,0,0,0
566,Potassium metabisulphite,2,0,0,0,0,0,0,0,0,0,0,0
567,Gellan gum,2,0,0,0,0,0,0,0,0,0,0,0
568,Calcium carbonate,2,0,0,0,0,0,0,0,0,0,0,0
569,Desconocido,2,0,0,0,0,0,0,0,0,0,0,0
570,Potassium aluminium silicate,2,0,0,0,0,0,0,0,0,0,0,0
571,Inosinic acid,2,0,0,0,0,0,0,0,0,0,0,0
572,Succinic acid,2,0,0,0,0,0,0,0,0,0,0,0
573,iron gluconate,2,0,0,0,0,0,0,0,0,0,0,0
574,Potassium sulphate,2,0,0,0,0,0,0,0,0,0,0,0
575,Orthophenyl phenol,2,0,0,0,0,0,0,0,0,0,0,0
576,methyl cellulose,2,0,0,0,0,0,0,0,0,0,0,0
577,Maltitol syrup,2,0,0,0,0,0,0,0,0,0,0,0
578,Anthocyanins,2,0,0,0,0,0,0,0,0,0,0,0
579,Polyphosphates,2,0,0,0,0,0,0,0,0,0,0,0
580,Rice bran wax,2,0,0,0,0,0,0,0,0,0,0,0
581,Calcium silicate,2,0,0,0,0,0,0,0,0,0,0,0
582,Canthaxanthin,2,0,0,0,0,0,0,0,0,0,0,0
583,Wax ester,2,0,0,0,0,0,0,0,0,0,0,0
584,Sucroglycerides,2,0,0,0,0,0,0,0,0,0,0,0
585,Gluconic acid,2,0,0,0,0,0,0,0,0,0,0,0
586,Castor oil,2,0,0,0,0,0,0,0,0,0,0,0
587,Ascorbyl palmitate,2,0,0,0,0,0,0,0,0,0,0,0
588,Potassium bromate,2,0,0,0,0,0,0,0,0,0,0,0
589,Potassium pectate,2,0,0,0,0,0,0,0,0,0,0,0
590,Dipotassium inosinate,2,0,0,0,0,0,0,0,0,0,0,0
591,acetone peroxide,2,0,0,0,0,0,0,0,0,0,0,0
592,Cyanidin,2,0,0,0,0,0,0,0,0,0,0,0
593,ferric ammonium citrate,2,0,0,0,0,0,0,0,0,0,0,0
594,Sorbitan trioleate,2,0,0,0,0,0,0,0,0,0,0,0
595,Stearyl tartrate,2,0,0,0,0,0,0,0,0,0,0,0
596,Esters of Colophane,2,0,0,0,0,0,0,0,0,0,0,0
597,Tannin,2,0,0,0,0,0,0,0,0,0,0,0
598,Potassium sodium tartrate,2,0,0,0,0,0,0,0,0,0,0,0
599,Potassium bromate,0,0,0,0,0,0,0,0,0,0,0,0
600,Sodium silicate,2,0,0,0,0,0,0,0,0,0,0,0
601,Disodium 5'-ribonucleotide,0,0,0,0,0,0,0,0,0,0,0,0
602,Diphosphates,2,0,0,0,0,0,0,0,0,0,0,0
603,Montanic acid esters,2,0,0,0,0,0,0,0,0,0,0,0
604,E15x food additive,2,0,0,0,0,0,0,0,0,0,0,0
605,Aluminium potassium sulphate,2,0,0,0,0,0,0,0,0,0,0,0
606,Glycerol,0,0,0,0,0,0,0,0,0,0,0,0
607,Magnesium salts of fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
608,Tartrazine,2,0,0,0,0,0,0,0,0,0,0,0
609,Sandalwood,2,0,0,0,0,0,0,0,0,0,0,0
610,Tripotassium citrate,2,0,0,0,0,0,0,0,0,0,0,0
611,Sodium sulphates,2,0,0,0,0,0,0,0,0,0,0,0
612,Acacia gum,0,0,0,0,0,0,0,0,0,0,0,0
613,Protease,2,0,0,0,0,0,0,0,0,0,0,0
614,Potassium bisulphite,2,0,0,0,0,0,0,0,0,0,0,0
615,Polyvinyl alcohol,2,0,0,0,0,0,0,0,0,0,0,0
616,Calcium ascorbate,2,0,0,0,0,0,0,0,0,0,0,0
617,Ammonia caramel,2,0,0,0,0,0,0,0,0,0,0,0
618,Potassium fumarate,0,0,0,0,0,0,0,0,0,0,0,0
619,Mineral oil medium and low viscosity class II,2,0,0,0,0,0,0,0,0,0,0,0
620,Fast Green FCF,2,0,0,0,0,0,0,0,0,0,0,0
621,Fast Yellow AB,0,0,0,0,0,0,0,0,0,0,0,0
622,Potassium hydroxide,2,0,0,0,0,0,0,0,0,0,0,0
623,Fumaric acid,2,0,0,0,0,0,0,0,0,0,0,0
624,Sodium aluminium phosphate,2,0,0,0,0,0,0,0,0,0,0,0
625,Superglycerinated hydrogenated rapeseed oil,2,0,0,0,0,0,0,0,0,0,0,0
626,Konjac,2,0,0,0,0,0,0,0,0,0,0,0
627,Copper sulphate,2,0,0,0,0,0,0,0,0,0,0,0
628,Magnesium phosphates,2,0,0,0,0,0,0,0,0,0,0,0
629,Gum ghatti,2,0,0,0,0,0,0,0,0,0,0,0
630,Disodium tartrate,2,0,0,0,0,0,0,0,0,0,0,0
631,Tricalcium citrate,2,0,0,0,0,0,0,0,0,0,0,0
632,4-hexylresorcinol,2,0,0,0,0,0,0,0,0,0,0,0
633,Xylitol,0,0,0,0,0,0,0,0,0,0,0,0
634,Sorbitol,2,0,0,0,0,0,0,0,0,0,0,0
635,Aluminium sulphate,2,0,0,0,0,0,0,0,0,0,0,0
636,Sorbitan monolaurate,0,0,0,0,0,0,0,0,0,0,0,0
637,Calcium erythorbin,2,0,0,0,0,0,0,0,0,0,0,0
638,Calcium stearoyl fumarate,2,0,0,0,0,0,0,0,0,0,0,0
639,E414a food additive,2,0,0,0,0,0,0,0,0,0,0,0
640,Curcumin,2,0,0,0,0,0,0,0,0,0,0,0
641,saccharin and its salts,2,0,0,0,0,0,0,0,0,0,0,0
642,Lactic acid esters of mono- and diglycerides of fatty acids,2,0,0,0,0,0,0,0,0,0,0,0
643,Yellow iron oxide,2,0,0,0,0,0,0,0,0,0,0,0
644,Phytic acid,0,0,0,0,0,0,0,0,0,0,0,0
645,Ascorbic acid,0,0,0,0,0,0,0,0,0,0,0,0
646,Cryptoaxanthin,2,0,0,0,0,0,0,0,0,0,0,0
647,Neohesperidine dihydrochalcone,0,0,0,0,0,0,0,0,0,0,0,0
648,Phosphated distarch phosphate,2,0,0,0,0,0,0,0,0,0,0,0
649,Heptylparaben,0,0,0,0,0,0,0,0,0,0,0,0
650,Monosodium citrate,2,0,0,0,0,0,0,0,0,0,0,0
